7.40562619e+19  -1.75628768e+14 2.55661626e-06  
7.59076685e+19  -1.71002485e+14 2.44241955e-06  
7.77590750e+19  -1.66579843e+14 2.33649583e-06  
7.96104816e+19  -1.62346245e+14 2.23808431e-06  
8.14618881e+19  -1.58288419e+14 2.14650966e-06  
8.33132947e+19  -1.54394275e+14 2.06117073e-06  
8.51647012e+19  -1.50652774e+14 1.98153098e-06  
8.70161078e+19  -1.47053816e+14 1.90711035e-06  
8.88675143e+19  -1.43588146e+14 1.83747824e-06  
9.07189209e+19  -1.40247262e+14 1.77224755e-06  
9.25703274e+19  -1.37023343e+14 1.71106946e-06  
9.44217340e+19  -1.33909185e+14 1.65362903e-06  
9.62731405e+19  -1.30898133e+14 1.59964131e-06  
9.81245471e+19  -1.27984039e+14 1.54884795e-06  
9.99759536e+19  -1.25161211e+14 1.50101431e-06  
1.01827360e+20  -1.22424369e+14 1.45592687e-06  
1.03678767e+20  -1.19768611e+14 1.41339101e-06  
1.05530173e+20  -1.17189381e+14 1.37322903e-06  
1.07381580e+20  -1.14682435e+14 1.33527838e-06  
1.09232986e+20  -1.12243821e+14 1.29939021e-06  
1.11084393e+20  -1.09869848e+14 1.26542793e-06  
1.12935799e+20  -1.07557067e+14 1.23326607e-06  
1.14787206e+20  -1.05302254e+14 1.20278918e-06  
1.16638613e+20  -1.03102390e+14 1.17389091e-06  
1.18490019e+20  -1.00954642e+14 1.14647313e-06  
1.20341426e+20  -9.88563563e+13 1.12044522e-06  
1.22192832e+20  -9.68050372e+13 1.09572335e-06  
1.24044239e+20  -9.47983397e+13 1.07222990e-06  
1.25895645e+20  -9.28340569e+13 1.04989293e-06  
1.27747052e+20  -9.09101102e+13 1.02864565e-06  
1.29598458e+20  -8.90245403e+13 1.00842601e-06  
1.31449865e+20  -8.71754988e+13 9.89176304e-07  
1.33301271e+20  -8.53612401e+13 9.70842786e-07  
1.35152678e+20  -8.35801150e+13 9.53375376e-07  
1.37004085e+20  -8.18305637e+13 9.36727349e-07  
1.38855491e+20  -8.01111101e+13 9.20855070e-07  
1.40706898e+20  -7.84203560e+13 9.05717755e-07  
1.42558304e+20  -7.67569765e+13 8.91277247e-07  
1.44409711e+20  -7.51197149e+13 8.77497817e-07  
1.46261117e+20  -7.35073786e+13 8.64345981e-07  
1.48112524e+20  -7.19188352e+13 8.51790330e-07  
1.49963930e+20  -7.03530084e+13 8.39801383e-07  
1.51815337e+20  -6.88088749e+13 8.28351440e-07  
1.53666744e+20  -6.72854611e+13 8.17414458e-07  
1.55518150e+20  -6.57818403e+13 8.06965935e-07  
1.57369557e+20  -6.42971297e+13 7.96982795e-07  
1.59220963e+20  -6.28304879e+13 7.87443298e-07  
1.61072370e+20  -6.13811130e+13 7.78326942e-07  
1.62923776e+20  -5.99482394e+13 7.69614380e-07  
1.64775183e+20  -5.85311367e+13 7.61287347e-07  
1.66626589e+20  -5.71291072e+13 7.53328582e-07  
1.68477996e+20  -5.57414843e+13 7.45721766e-07  
1.70329402e+20  -5.43676310e+13 7.38451461e-07  
1.72180809e+20  -5.30069378e+13 7.31503051e-07  
1.74032216e+20  -5.16588217e+13 7.24862693e-07  
1.75883622e+20  -5.03227245e+13 7.18517266e-07  
1.77735029e+20  -4.89981119e+13 7.12454327e-07  
1.79586435e+20  -4.76844720e+13 7.06662069e-07  
1.81437842e+20  -4.63813139e+13 7.01129284e-07  
1.83289248e+20  -4.50881674e+13 6.95845323e-07  
1.85140655e+20  -4.38045812e+13 6.90800068e-07  
1.86992061e+20  -4.25301224e+13 6.85983894e-07  
1.88843468e+20  -4.12643753e+13 6.81387648e-07  
1.90694874e+20  -4.00069409e+13 6.77002614e-07  
1.92546281e+20  -3.87574358e+13 6.72820495e-07  
1.94397688e+20  -3.75154919e+13 6.68833382e-07  
1.96249094e+20  -3.62807552e+13 6.65033738e-07  
1.98100501e+20  -3.50528851e+13 6.61414374e-07  
1.99951907e+20  -3.38315544e+13 6.57968433e-07  
2.01803314e+20  -3.26164480e+13 6.54689366e-07  
2.03654720e+20  -3.14072629e+13 6.51570922e-07  
2.05506127e+20  -3.02037074e+13 6.48607126e-07  
2.07357533e+20  -2.90055003e+13 6.45792271e-07  
2.09208940e+20  -2.78123710e+13 6.43120898e-07  
2.11060347e+20  -2.66240587e+13 6.40587783e-07  
2.12911753e+20  -2.54403121e+13 6.38187931e-07  
2.14763160e+20  -2.42608890e+13 6.35916558e-07  
2.16614566e+20  -2.30855557e+13 6.33769081e-07  
2.18465973e+20  -2.19140869e+13 6.31741112e-07  
2.20317379e+20  -2.07462654e+13 6.29828443e-07  
2.22168786e+20  -1.95818815e+13 6.28027039e-07  
2.24020192e+20  -1.84207326e+13 6.26333034e-07  
2.25871599e+20  -1.72626235e+13 6.24742714e-07  
2.27723005e+20  -1.61073655e+13 6.23252517e-07  
2.29574412e+20  -1.49547764e+13 6.21859021e-07  
2.31425819e+20  -1.38046802e+13 6.20558942e-07  
2.33277225e+20  -1.26569069e+13 6.19349122e-07  
2.35128632e+20  -1.15112924e+13 6.18226526e-07  
2.36980038e+20  -1.03676777e+13 6.17188239e-07  
2.38831445e+20  -9.22590937e+12 6.16231455e-07  
2.40682851e+20  -8.08583911e+12 6.15353474e-07  
2.42534258e+20  -6.94732341e+12 6.14551700e-07  
2.44385664e+20  -5.81022351e+12 6.13823632e-07  
2.46237071e+20  -4.67440520e+12 6.13166863e-07  
2.48088477e+20  -3.53973863e+12 6.12579075e-07  
2.49939884e+20  -2.40609814e+12 6.12058032e-07  
2.51791291e+20  -1.27336219e+12 6.11601582e-07  
2.53642697e+20  -1.41413116e+11 6.11207650e-07  
2.55494104e+20  9.89862948e+11  6.10874234e-07  
2.57345510e+20  2.12057624e+12  6.10599402e-07  
2.59196917e+20  3.25083350e+12  6.10381293e-07  
2.61048323e+20  4.38073805e+12  6.10218109e-07  
2.62899730e+20  5.51038997e+12  6.10108114e-07  
2.64751136e+20  6.63988621e+12  6.10049632e-07  
2.66602543e+20  7.76932062e+12  6.10041047e-07  
2.68453950e+20  8.89878412e+12  6.10080793e-07  
2.70305356e+20  1.00283648e+13  6.10167361e-07  
2.72156763e+20  1.11581479e+13  6.10299290e-07  
2.74008169e+20  1.22882162e+13  6.10475169e-07  
2.75859576e+20  1.34186497e+13  6.10693632e-07  
2.77710982e+20  1.45495261e+13  6.10953359e-07  
2.79562389e+20  1.56809205e+13  6.11253072e-07  
2.81413795e+20  1.68129059e+13  6.11591536e-07  
2.83265202e+20  1.79455529e+13  6.11967554e-07  
2.85116608e+20  1.90789299e+13  6.12379967e-07  
2.86968015e+20  2.02131033e+13  6.12827655e-07  
2.88819422e+20  2.13481373e+13  6.13309530e-07  
2.90670828e+20  2.24840943e+13  6.13824540e-07  
2.92522235e+20  2.36210347e+13  6.14371666e-07  
2.94373641e+20  2.47590170e+13  6.14949919e-07  
2.96225048e+20  2.58980980e+13  6.15558343e-07  
2.98076454e+20  2.70383326e+13  6.16196007e-07  
2.99927861e+20  2.81797741e+13  6.16862011e-07  
3.01779267e+20  2.93224743e+13  6.17555482e-07  
3.03630674e+20  3.04664831e+13  6.18275572e-07  
3.05482080e+20  3.16118491e+13  6.19021459e-07  
3.07333487e+20  3.27586193e+13  6.19792345e-07  
3.09184894e+20  3.39068393e+13  6.20587455e-07  
3.11036300e+20  3.50565532e+13  6.21406038e-07  
3.12887707e+20  3.62078037e+13  6.22247364e-07  
3.14739113e+20  3.73606325e+13  6.23110723e-07  
3.16590520e+20  3.85150795e+13  6.23995426e-07  
3.18441926e+20  3.96711837e+13  6.24900805e-07  
3.20293333e+20  4.08289827e+13  6.25826208e-07  
3.22144739e+20  4.19885131e+13  6.26771005e-07  
3.23996146e+20  4.31498102e+13  6.27734581e-07  
3.25847553e+20  4.43129082e+13  6.28716339e-07  
3.27698959e+20  4.54778402e+13  6.29715698e-07  
3.29550366e+20  4.66446383e+13  6.30732093e-07  
3.31401772e+20  4.78133335e+13  6.31764977e-07  
3.33253179e+20  4.89839558e+13  6.32813813e-07  
3.35104585e+20  5.01565343e+13  6.33878083e-07  
3.36955992e+20  5.13310971e+13  6.34957282e-07  
3.38807398e+20  5.25076714e+13  6.36050915e-07  
3.40658805e+20  5.36862834e+13  6.37158505e-07  
3.42510211e+20  5.48669586e+13  6.38279586e-07  
3.44361618e+20  5.60497215e+13  6.39413702e-07  
3.46213025e+20  5.72345958e+13  6.40560413e-07  
3.48064431e+20  5.84216045e+13  6.41719287e-07  
3.49915838e+20  5.96107696e+13  6.42889905e-07  
3.51767244e+20  6.08021127e+13  6.44071859e-07  
3.53618651e+20  6.19956541e+13  6.45264749e-07  
3.55470057e+20  6.31914139e+13  6.46468190e-07  
3.57321464e+20  6.43894113e+13  6.47681801e-07  
3.59172870e+20  6.55896647e+13  6.48905216e-07  
3.61024277e+20  6.67921919e+13  6.50138074e-07  
3.62875683e+20  6.79970101e+13  6.51380026e-07  
3.64727090e+20  6.92041358e+13  6.52630730e-07  
3.66578497e+20  7.04135849e+13  6.53889854e-07  
3.68429903e+20  7.16253727e+13  6.55157073e-07  
3.70281310e+20  7.28395139e+13  6.56432070e-07  
3.72132716e+20  7.40560226e+13  6.57714537e-07  
3.73984123e+20  7.52749123e+13  6.59004172e-07  
3.75835529e+20  7.64961961e+13  6.60300681e-07  
3.77686936e+20  7.77198864e+13  6.61603777e-07  
3.79538342e+20  7.89459951e+13  6.62913181e-07  
3.81389749e+20  8.01745337e+13  6.64228620e-07  
3.83241156e+20  8.14055131e+13  6.65549826e-07  
3.85092562e+20  8.26389437e+13  6.66876539e-07  
3.86943969e+20  8.38748355e+13  6.68208506e-07  
3.88795375e+20  8.51131980e+13  6.69545478e-07  
3.90646782e+20  8.63540402e+13  6.70887214e-07  
3.92498188e+20  8.75973707e+13  6.72233477e-07  
3.94349595e+20  8.88431977e+13  6.73584034e-07  
3.96201001e+20  9.00915290e+13  6.74938662e-07  
3.98052408e+20  9.13423718e+13  6.76297140e-07  
3.99903814e+20  9.25957331e+13  6.77659252e-07  
4.01755221e+20  9.38516194e+13  6.79024789e-07  
4.03606628e+20  9.51100370e+13  6.80393545e-07  
4.05458034e+20  9.63709914e+13  6.81765318e-07  
4.07309441e+20  9.76344882e+13  6.83139914e-07  
4.09160847e+20  9.89005324e+13  6.84517141e-07  
4.11012254e+20  1.00169129e+14  6.85896810e-07  
4.12863660e+20  1.01440282e+14  6.87278740e-07  
4.14715067e+20  1.02713995e+14  6.88662751e-07  
4.16566473e+20  1.03990272e+14  6.90048668e-07  
4.18417880e+20  1.05269117e+14  6.91436321e-07  
4.20269286e+20  1.06550532e+14  6.92825542e-07  
4.22120693e+20  1.07834521e+14  6.94216168e-07  
4.23972100e+20  1.09121086e+14  6.95608040e-07  
4.25823506e+20  1.10410229e+14  6.97001001e-07  
4.27674913e+20  1.11701951e+14  6.98394899e-07  
4.29526319e+20  1.12996255e+14  6.99789584e-07  
4.31377726e+20  1.14293141e+14  7.01184910e-07  
4.33229132e+20  1.15592612e+14  7.02580734e-07  
4.35080539e+20  1.16894667e+14  7.03976918e-07  
4.36931945e+20  1.18199307e+14  7.05373323e-07  
4.38783352e+20  1.19506532e+14  7.06769818e-07  
4.40634759e+20  1.20816343e+14  7.08166271e-07  
4.42486165e+20  1.22128739e+14  7.09562554e-07  
4.44337572e+20  1.23443720e+14  7.10958543e-07  
4.46188978e+20  1.24761286e+14  7.12354115e-07  
4.48040385e+20  1.26081434e+14  7.13749151e-07  
4.49891791e+20  1.27404165e+14  7.15143534e-07  
4.51743198e+20  1.28729476e+14  7.16537149e-07  
4.53594604e+20  1.30057367e+14  7.17929885e-07  
4.55446011e+20  1.31387836e+14  7.19321631e-07  
4.57297417e+20  1.32720880e+14  7.20712281e-07  
4.59148824e+20  1.34056498e+14  7.22101729e-07  
4.61000231e+20  1.35394687e+14  7.23489874e-07  
4.62851637e+20  1.36735445e+14  7.24876616e-07  
4.64703044e+20  1.38078769e+14  7.26261855e-07  
4.66554450e+20  1.39424656e+14  7.27645496e-07  
4.68405857e+20  1.40773103e+14  7.29027445e-07  
4.70257263e+20  1.42124107e+14  7.30407610e-07  
4.72108670e+20  1.43477664e+14  7.31785902e-07  
4.73960076e+20  1.44833772e+14  7.33162231e-07  
4.75811483e+20  1.46192426e+14  7.34536512e-07  
4.77662889e+20  1.47553622e+14  7.35908661e-07  
4.79514296e+20  1.48917356e+14  7.37278595e-07  
4.81365703e+20  1.50283625e+14  7.38646234e-07  
4.83217109e+20  1.51652424e+14  7.40011499e-07  
4.85068516e+20  1.53023748e+14  7.41374313e-07  
4.86919922e+20  1.54397593e+14  7.42734600e-07  
4.88771329e+20  1.55773953e+14  7.44092286e-07  
4.90622735e+20  1.57152825e+14  7.45447299e-07  
4.92474142e+20  1.58534204e+14  7.46799569e-07  
4.94325548e+20  1.59918083e+14  7.48149027e-07  
4.96176955e+20  1.61304458e+14  7.49495604e-07  
4.98028362e+20  1.62693323e+14  7.50839234e-07  
4.99879768e+20  1.64084673e+14  7.52179854e-07  
5.01731175e+20  1.65478502e+14  7.53517399e-07  
5.03582581e+20  1.66874805e+14  7.54851808e-07  
5.05433988e+20  1.68273575e+14  7.56183020e-07  
5.07285394e+20  1.69674807e+14  7.57510976e-07  
5.09136801e+20  1.71078495e+14  7.58835618e-07  
5.10988207e+20  1.72484632e+14  7.60156890e-07  
5.12839614e+20  1.73893211e+14  7.61474737e-07  
5.14691020e+20  1.75304228e+14  7.62789103e-07  
5.16542427e+20  1.76717675e+14  7.64099937e-07  
5.18393834e+20  1.78133545e+14  7.65407187e-07  
5.20245240e+20  1.79551832e+14  7.66710802e-07  
5.22096647e+20  1.80972529e+14  7.68010732e-07  
5.23948053e+20  1.82395630e+14  7.69306931e-07  
5.25799460e+20  1.83821127e+14  7.70599349e-07  
5.27650866e+20  1.85249013e+14  7.71887942e-07  
5.29502273e+20  1.86679281e+14  7.73172664e-07  
5.31353679e+20  1.88111924e+14  7.74453472e-07  
5.33205086e+20  1.89546935e+14  7.75730322e-07  
5.35056492e+20  1.90984306e+14  7.77003172e-07  
5.36907899e+20  1.92424030e+14  7.78271983e-07  
5.38759306e+20  1.93866099e+14  7.79536712e-07  
5.40610712e+20  1.95310506e+14  7.80797322e-07  
5.42462119e+20  1.96757243e+14  7.82053774e-07  
5.44313525e+20  1.98206302e+14  7.83306032e-07  
5.46164932e+20  1.99657676e+14  7.84554058e-07  
5.48016338e+20  2.01111356e+14  7.85797818e-07  
5.49867745e+20  2.02567335e+14  7.87037276e-07  
5.51719151e+20  2.04025605e+14  7.88272400e-07  
5.53570558e+20  2.05486158e+14  7.89503156e-07  
5.55421965e+20  2.06948985e+14  7.90729512e-07  
5.57273371e+20  2.08414079e+14  7.91951438e-07  
5.59124778e+20  2.09881430e+14  7.93168901e-07  
5.60976184e+20  2.11351032e+14  7.94381873e-07  
5.62827591e+20  2.12822875e+14  7.95590325e-07  
5.64678997e+20  2.14296951e+14  7.96794229e-07  
5.66530404e+20  2.15773252e+14  7.97993557e-07  
5.68381810e+20  2.17251769e+14  7.99188282e-07  
5.70233217e+20  2.18732493e+14  8.00378379e-07  
5.72084623e+20  2.20215417e+14  8.01563822e-07  
5.73936030e+20  2.21700531e+14  8.02744587e-07  
5.75787437e+20  2.23187827e+14  8.03920649e-07  
5.77638843e+20  2.24677296e+14  8.05091986e-07  
5.79490250e+20  2.26168929e+14  8.06258574e-07  
5.81341656e+20  2.27662717e+14  8.07420393e-07  
5.83193063e+20  2.29158653e+14  8.08577419e-07  
5.85044469e+20  2.30656725e+14  8.09729634e-07  
5.86895876e+20  2.32156927e+14  8.10877015e-07  
5.88747282e+20  2.33659248e+14  8.12019545e-07  
5.90598689e+20  2.35163680e+14  8.13157203e-07  
5.92450095e+20  2.36670213e+14  8.14289973e-07  
5.94301502e+20  2.38178840e+14  8.15417835e-07  
5.96152909e+20  2.39689550e+14  8.16540773e-07  
5.98004315e+20  2.41202334e+14  8.17658770e-07  
5.99855722e+20  2.42717184e+14  8.18771809e-07  
6.01707128e+20  2.44234089e+14  8.19879876e-07  
6.03558535e+20  2.45753042e+14  8.20982955e-07  
6.05409941e+20  2.47274032e+14  8.22081032e-07  
6.07261348e+20  2.48797051e+14  8.23174092e-07  
6.09112754e+20  2.50322089e+14  8.24262122e-07  
6.10964161e+20  2.51849136e+14  8.25345109e-07  
6.12815568e+20  2.53378184e+14  8.26423040e-07  
6.14666974e+20  2.54909223e+14  8.27495904e-07  
6.16518381e+20  2.56442243e+14  8.28563687e-07  
6.18369787e+20  2.57977235e+14  8.29626381e-07  
6.20221194e+20  2.59514190e+14  8.30683972e-07  
6.22072600e+20  2.61053099e+14  8.31736452e-07  
6.23924007e+20  2.62593951e+14  8.32783811e-07  
6.25775413e+20  2.64136738e+14  8.33826038e-07  
6.27626820e+20  2.65681450e+14  8.34863126e-07  
6.29478226e+20  2.67228076e+14  8.35895065e-07  
6.31329633e+20  2.68776609e+14  8.36921847e-07  
6.33181040e+20  2.70327038e+14  8.37943464e-07  
6.35032446e+20  2.71879354e+14  8.38959910e-07  
6.36883853e+20  2.73433546e+14  8.39971176e-07  
6.38735259e+20  2.74989606e+14  8.40977257e-07  
6.40586666e+20  2.76547524e+14  8.41978147e-07  
6.42438072e+20  2.78107290e+14  8.42973838e-07  
6.44289479e+20  2.79668895e+14  8.43964327e-07  
6.46140885e+20  2.81232329e+14  8.44949607e-07  
6.47992292e+20  2.82797582e+14  8.45929675e-07  
6.49843698e+20  2.84364644e+14  8.46904525e-07  
6.51695105e+20  2.85933507e+14  8.47874153e-07  
6.53546512e+20  2.87504160e+14  8.48838557e-07  
6.55397918e+20  2.89076594e+14  8.49797731e-07  
6.57249325e+20  2.90650799e+14  8.50751674e-07  
6.59100731e+20  2.92226765e+14  8.51700382e-07  
6.60952138e+20  2.93804482e+14  8.52643853e-07  
6.62803544e+20  2.95383942e+14  8.53582085e-07  
6.64654951e+20  2.96965134e+14  8.54515076e-07  
6.66506357e+20  2.98548048e+14  8.55442825e-07  
6.68357764e+20  3.00132675e+14  8.56365330e-07  
6.70209171e+20  3.01719005e+14  8.57282591e-07  
6.72060577e+20  3.03307028e+14  8.58194606e-07  
6.73911984e+20  3.04896735e+14  8.59101376e-07  
6.75763390e+20  3.06488116e+14  8.60002900e-07  
6.77614797e+20  3.08081162e+14  8.60899178e-07  
6.79466203e+20  3.09675861e+14  8.61790212e-07  
6.81317610e+20  3.11272206e+14  8.62676001e-07  
6.83169016e+20  3.12870186e+14  8.63556547e-07  
6.85020423e+20  3.14469791e+14  8.64431850e-07  
6.86871829e+20  3.16071012e+14  8.65301913e-07  
6.88723236e+20  3.17673839e+14  8.66166737e-07  
6.90574643e+20  3.19278262e+14  8.67026324e-07  
6.92426049e+20  3.20884272e+14  8.67880677e-07  
6.94277456e+20  3.22491858e+14  8.68729798e-07  
6.96128862e+20  3.24101012e+14  8.69573689e-07  
6.97980269e+20  3.25711723e+14  8.70412354e-07  
6.99831675e+20  3.27323982e+14  8.71245795e-07  
7.01683082e+20  3.28937780e+14  8.72074017e-07  
7.03534488e+20  3.30553106e+14  8.72897022e-07  
7.05385895e+20  3.32169951e+14  8.73714815e-07  
7.07237301e+20  3.33788305e+14  8.74527399e-07  
7.09088708e+20  3.35408158e+14  8.75334779e-07  
7.10940115e+20  3.37029502e+14  8.76136959e-07  
7.12791521e+20  3.38652326e+14  8.76933944e-07  
7.14642928e+20  3.40276621e+14  8.77725738e-07  
7.16494334e+20  3.41902377e+14  8.78512348e-07  
7.18345741e+20  3.43529585e+14  8.79293777e-07  
7.20197147e+20  3.45158234e+14  8.80070032e-07  
7.22048554e+20  3.46788316e+14  8.80841118e-07  
7.23899960e+20  3.48419820e+14  8.81607041e-07  
7.25751367e+20  3.50052738e+14  8.82367807e-07  
7.27602774e+20  3.51687060e+14  8.83123422e-07  
7.29454180e+20  3.53322775e+14  8.83873892e-07  
7.31305587e+20  3.54959876e+14  8.84619224e-07  
7.33156993e+20  3.56598351e+14  8.85359424e-07  
7.35008400e+20  3.58238193e+14  8.86094500e-07  
7.36859806e+20  3.59879390e+14  8.86824458e-07  
7.38711213e+20  3.61521934e+14  8.87549305e-07  
7.40562619e+20  3.63165816e+14  8.88269050e-07  
7.42414026e+20  3.64811025e+14  8.88983698e-07  
7.44265432e+20  3.66457553e+14  8.89693258e-07  
7.46116839e+20  3.68105390e+14  8.90397738e-07  
7.47968246e+20  3.69754526e+14  8.91097146e-07  
7.49819652e+20  3.71404952e+14  8.91791489e-07  
7.51671059e+20  3.73056659e+14  8.92480776e-07  
7.53522465e+20  3.74709638e+14  8.93165016e-07  
7.55373872e+20  3.76363879e+14  8.93844216e-07  
7.57225278e+20  3.78019373e+14  8.94518386e-07  
7.59076685e+20  3.79676110e+14  8.95187533e-07  
7.60928091e+20  3.81334081e+14  8.95851667e-07  
7.62779498e+20  3.82993277e+14  8.96510798e-07  
7.64630904e+20  3.84653690e+14  8.97164933e-07  
7.66482311e+20  3.86315308e+14  8.97814082e-07  
7.68333718e+20  3.87978124e+14  8.98458255e-07  
7.70185124e+20  3.89642128e+14  8.99097462e-07  
7.72036531e+20  3.91307311e+14  8.99731711e-07  
7.73887937e+20  3.92973663e+14  9.00361013e-07  
7.75739344e+20  3.94641176e+14  9.00985378e-07  
7.77590750e+20  3.96309840e+14  9.01604815e-07  
7.79442157e+20  3.97979646e+14  9.02219334e-07  
7.81293563e+20  3.99650586e+14  9.02828946e-07  
7.83144970e+20  4.01322649e+14  9.03433661e-07  
7.84996377e+20  4.02995828e+14  9.04033489e-07  
7.86847783e+20  4.04670113e+14  9.04628441e-07  
7.88699190e+20  4.06345495e+14  9.05218527e-07  
7.90550596e+20  4.08021965e+14  9.05803758e-07  
7.92402003e+20  4.09699514e+14  9.06384144e-07  
7.94253409e+20  4.11378133e+14  9.06959697e-07  
7.96104816e+20  4.13057813e+14  9.07530428e-07  
7.97956222e+20  4.14738545e+14  9.08096347e-07  
7.99807629e+20  4.16420320e+14  9.08657467e-07  
8.01659035e+20  4.18103130e+14  9.09213797e-07  
8.03510442e+20  4.19786966e+14  9.09765350e-07  
8.05361849e+20  4.21471818e+14  9.10312136e-07  
8.07213255e+20  4.23157678e+14  9.10854168e-07  
8.09064662e+20  4.24844537e+14  9.11391456e-07  
8.10916068e+20  4.26532387e+14  9.11924013e-07  
8.12767475e+20  4.28221218e+14  9.12451849e-07  
8.14618881e+20  4.29911022e+14  9.12974977e-07  
8.16470288e+20  4.31601791e+14  9.13493409e-07  
8.18321694e+20  4.33293515e+14  9.14007156e-07  
8.20173101e+20  4.34986185e+14  9.14516231e-07  
8.22024507e+20  4.36679794e+14  9.15020645e-07  
8.23875914e+20  4.38374333e+14  9.15520411e-07  
8.25727321e+20  4.40069792e+14  9.16015542e-07  
8.27578727e+20  4.41766164e+14  9.16506048e-07  
8.29430134e+20  4.43463439e+14  9.16991943e-07  
8.31281540e+20  4.45161610e+14  9.17473239e-07  
8.33132947e+20  4.46860668e+14  9.17949949e-07  
8.34984353e+20  4.48560604e+14  9.18422084e-07  
8.36835760e+20  4.50261410e+14  9.18889657e-07  
8.38687166e+20  4.51963078e+14  9.19352682e-07  
8.40538573e+20  4.53665598e+14  9.19811170e-07  
8.42389980e+20  4.55368963e+14  9.20265134e-07  
8.44241386e+20  4.57073165e+14  9.20714588e-07  
8.46092793e+20  4.58778194e+14  9.21159543e-07  
8.47944199e+20  4.60484043e+14  9.21600014e-07  
8.49795606e+20  4.62190704e+14  9.22036011e-07  
8.51647012e+20  4.63898168e+14  9.22467550e-07  
8.53498419e+20  4.65606426e+14  9.22894643e-07  
8.55349825e+20  4.67315471e+14  9.23317303e-07  
8.57201232e+20  4.69025294e+14  9.23735543e-07  
8.59052638e+20  4.70735888e+14  9.24149376e-07  
8.60904045e+20  4.72447244e+14  9.24558815e-07  
8.62755452e+20  4.74159353e+14  9.24963873e-07  
8.64606858e+20  4.75872209e+14  9.25364564e-07  
8.66458265e+20  4.77585802e+14  9.25760901e-07  
8.68309671e+20  4.79300125e+14  9.26152898e-07  
8.70161078e+20  4.81015170e+14  9.26540567e-07  
8.72012484e+20  4.82730929e+14  9.26923922e-07  
8.73863891e+20  4.84447394e+14  9.27302977e-07  
8.75715297e+20  4.86164556e+14  9.27677745e-07  
8.77566704e+20  4.87882408e+14  9.28048239e-07  
8.79418110e+20  4.89600942e+14  9.28414474e-07  
8.81269517e+20  4.91320150e+14  9.28776462e-07  
8.83120924e+20  4.93040025e+14  9.29134218e-07  
8.84972330e+20  4.94760558e+14  9.29487754e-07  
8.86823737e+20  4.96481741e+14  9.29837085e-07  
8.88675143e+20  4.98203568e+14  9.30182224e-07  
8.90526550e+20  4.99926029e+14  9.30523185e-07  
8.92377956e+20  5.01649118e+14  9.30859982e-07  
8.94229363e+20  5.03372827e+14  9.31192627e-07  
8.96080769e+20  5.05097148e+14  9.31521136e-07  
8.97932176e+20  5.06822073e+14  9.31845522e-07  
8.99783583e+20  5.08547595e+14  9.32165798e-07  
9.01634989e+20  5.10273706e+14  9.32481978e-07  
9.03486396e+20  5.12000399e+14  9.32794077e-07  
9.05337802e+20  5.13727665e+14  9.33102108e-07  
9.07189209e+20  5.15455499e+14  9.33406085e-07  
9.09040615e+20  5.17183891e+14  9.33706022e-07  
9.10892022e+20  5.18912835e+14  9.34001933e-07  
9.12743428e+20  5.20642323e+14  9.34293832e-07  
9.14594835e+20  5.22372347e+14  9.34581732e-07  
