2.35128632e+20  1.01533991e-25  1.39226495e-10  
2.36980038e+20  1.01449347e-25  1.39110428e-10  
2.38831445e+20  1.01364909e-25  1.38994644e-10  
2.40682851e+20  1.01280667e-25  1.38879129e-10  
2.42534258e+20  1.01196610e-25  1.38763868e-10  
2.44385664e+20  1.01112727e-25  1.38648845e-10  
2.46237071e+20  1.01029008e-25  1.38534047e-10  
2.48088477e+20  1.00945443e-25  1.38419460e-10  
2.49939884e+20  1.00862023e-25  1.38305071e-10  
2.51791291e+20  1.00778738e-25  1.38190868e-10  
2.53642697e+20  1.00695579e-25  1.38076839e-10  
2.55494104e+20  1.00612539e-25  1.37962971e-10  
2.57345510e+20  1.00529608e-25  1.37849254e-10  
2.59196917e+20  1.00446779e-25  1.37735677e-10  
2.61048323e+20  1.00364044e-25  1.37622228e-10  
2.62899730e+20  1.00281396e-25  1.37508899e-10  
2.64751136e+20  1.00198827e-25  1.37395678e-10  
2.66602543e+20  1.00116331e-25  1.37282556e-10  
2.68453950e+20  1.00033901e-25  1.37169525e-10  
2.70305356e+20  9.99515294e-26  1.37056575e-10  
2.72156763e+20  9.98692114e-26  1.36943698e-10  
2.74008169e+20  9.97869403e-26  1.36830886e-10  
2.75859576e+20  9.97047105e-26  1.36718130e-10  
2.77710982e+20  9.96225163e-26  1.36605423e-10  
2.79562389e+20  9.95403522e-26  1.36492757e-10  
2.81413795e+20  9.94582131e-26  1.36380125e-10  
2.83265202e+20  9.93760937e-26  1.36267520e-10  
2.85116608e+20  9.92939893e-26  1.36154936e-10  
2.86968015e+20  9.92118951e-26  1.36042366e-10  
2.88819422e+20  9.91298066e-26  1.35929804e-10  
2.90670828e+20  9.90477193e-26  1.35817243e-10  
2.92522235e+20  9.89656291e-26  1.35704679e-10  
2.94373641e+20  9.88835317e-26  1.35592104e-10  
2.96225048e+20  9.88014233e-26  1.35479515e-10  
2.98076454e+20  9.87192999e-26  1.35366905e-10  
2.99927861e+20  9.86371581e-26  1.35254269e-10  
3.01779267e+20  9.85549941e-26  1.35141604e-10  
3.03630674e+20  9.84728046e-26  1.35028903e-10  
3.05482080e+20  9.83905862e-26  1.34916163e-10  
3.07333487e+20  9.83083358e-26  1.34803378e-10  
3.09184894e+20  9.82260504e-26  1.34690546e-10  
3.11036300e+20  9.81437268e-26  1.34577661e-10  
3.12887707e+20  9.80613624e-26  1.34464721e-10  
3.14739113e+20  9.79789543e-26  1.34351720e-10  
3.16590520e+20  9.78965000e-26  1.34238657e-10  
3.18441926e+20  9.78139968e-26  1.34125526e-10  
3.20293333e+20  9.77314424e-26  1.34012325e-10  
3.22144739e+20  9.76488343e-26  1.33899050e-10  
3.23996146e+20  9.75661704e-26  1.33785699e-10  
3.25847553e+20  9.74834484e-26  1.33672268e-10  
3.27698959e+20  9.74006663e-26  1.33558754e-10  
3.29550366e+20  9.73178220e-26  1.33445156e-10  
3.31401772e+20  9.72349137e-26  1.33331469e-10  
3.33253179e+20  9.71519395e-26  1.33217692e-10  
3.35104585e+20  9.70688976e-26  1.33103823e-10  
3.36955992e+20  9.69857863e-26  1.32989858e-10  
3.38807398e+20  9.69026040e-26  1.32875796e-10  
3.40658805e+20  9.68193492e-26  1.32761635e-10  
3.42510211e+20  9.67360204e-26  1.32647372e-10  
3.44361618e+20  9.66526162e-26  1.32533005e-10  
3.46213025e+20  9.65691351e-26  1.32418533e-10  
3.48064431e+20  9.64855760e-26  1.32303955e-10  
3.49915838e+20  9.64019376e-26  1.32189267e-10  
3.51767244e+20  9.63182187e-26  1.32074469e-10  
3.53618651e+20  9.62344182e-26  1.31959559e-10  
3.55470057e+20  9.61505351e-26  1.31844536e-10  
3.57321464e+20  9.60665683e-26  1.31729399e-10  
3.59172870e+20  9.59825170e-26  1.31614145e-10  
3.61024277e+20  9.58983801e-26  1.31498774e-10  
3.62875683e+20  9.58141570e-26  1.31383284e-10  
3.64727090e+20  9.57298467e-26  1.31267676e-10  
3.66578497e+20  9.56454485e-26  1.31151946e-10  
3.68429903e+20  9.55609617e-26  1.31036095e-10  
3.70281310e+20  9.54763858e-26  1.30920122e-10  
3.72132716e+20  9.53917200e-26  1.30804026e-10  
3.73984123e+20  9.53069637e-26  1.30687806e-10  
3.75835529e+20  9.52221165e-26  1.30571461e-10  
3.77686936e+20  9.51371779e-26  1.30454990e-10  
3.79538342e+20  9.50521474e-26  1.30338394e-10  
3.81389749e+20  9.49670247e-26  1.30221671e-10  
3.83241156e+20  9.48818092e-26  1.30104821e-10  
3.85092562e+20  9.47965008e-26  1.29987843e-10  
3.86943969e+20  9.47110991e-26  1.29870738e-10  
3.88795375e+20  9.46256038e-26  1.29753504e-10  
3.90646782e+20  9.45400147e-26  1.29636142e-10  
3.92498188e+20  9.44543317e-26  1.29518651e-10  
3.94349595e+20  9.43685545e-26  1.29401030e-10  
3.96201001e+20  9.42826830e-26  1.29283281e-10  
3.98052408e+20  9.41967171e-26  1.29165402e-10  
3.99903814e+20  9.41106567e-26  1.29047393e-10  
4.01755221e+20  9.40245018e-26  1.28929255e-10  
4.03606628e+20  9.39382524e-26  1.28810987e-10  
4.05458034e+20  9.38519085e-26  1.28692590e-10  
4.07309441e+20  9.37654701e-26  1.28574063e-10  
4.09160847e+20  9.36789373e-26  1.28455406e-10  
4.11012254e+20  9.35923101e-26  1.28336621e-10  
4.12863660e+20  9.35055887e-26  1.28217706e-10  
4.14715067e+20  9.34187733e-26  1.28098662e-10  
4.16566473e+20  9.33318639e-26  1.27979489e-10  
4.18417880e+20  9.32448608e-26  1.27860187e-10  
4.20269286e+20  9.31577641e-26  1.27740758e-10  
4.22120693e+20  9.30705741e-26  1.27621200e-10  
4.23972100e+20  9.29832911e-26  1.27501515e-10  
4.25823506e+20  9.28959152e-26  1.27381703e-10  
4.27674913e+20  9.28084469e-26  1.27261763e-10  
4.29526319e+20  9.27208864e-26  1.27141698e-10  
4.31377726e+20  9.26332340e-26  1.27021506e-10  
4.33229132e+20  9.25454901e-26  1.26901189e-10  
4.35080539e+20  9.24576550e-26  1.26780747e-10  
4.36931945e+20  9.23697292e-26  1.26660180e-10  
4.38783352e+20  9.22817129e-26  1.26539490e-10  
4.40634759e+20  9.21936067e-26  1.26418676e-10  
4.42486165e+20  9.21054110e-26  1.26297739e-10  
4.44337572e+20  9.20171262e-26  1.26176680e-10  
4.46188978e+20  9.19287528e-26  1.26055500e-10  
4.48040385e+20  9.18402912e-26  1.25934199e-10  
4.49891791e+20  9.17517420e-26  1.25812778e-10  
4.51743198e+20  9.16631056e-26  1.25691237e-10  
4.53594604e+20  9.15743826e-26  1.25569577e-10  
4.55446011e+20  9.14855735e-26  1.25447799e-10  
4.57297417e+20  9.13966788e-26  1.25325904e-10  
4.59148824e+20  9.13076992e-26  1.25203893e-10  
4.61000231e+20  9.12186351e-26  1.25081765e-10  
4.62851637e+20  9.11294872e-26  1.24959523e-10  
4.64703044e+20  9.10402560e-26  1.24837166e-10  
4.66554450e+20  9.09509422e-26  1.24714697e-10  
4.68405857e+20  9.08615464e-26  1.24592114e-10  
4.70257263e+20  9.07720692e-26  1.24469420e-10  
4.72108670e+20  9.06825113e-26  1.24346616e-10  
4.73960076e+20  9.05928732e-26  1.24223701e-10  
4.75811483e+20  9.05031557e-26  1.24100678e-10  
4.77662889e+20  9.04133594e-26  1.23977547e-10  
4.79514296e+20  9.03234849e-26  1.23854308e-10  
4.81365703e+20  9.02335331e-26  1.23730963e-10  
4.83217109e+20  9.01435045e-26  1.23607513e-10  
4.85068516e+20  9.00533999e-26  1.23483959e-10  
4.86919922e+20  8.99632200e-26  1.23360302e-10  
4.88771329e+20  8.98729655e-26  1.23236542e-10  
4.90622735e+20  8.97826371e-26  1.23112681e-10  
4.92474142e+20  8.96922356e-26  1.22988720e-10  
4.94325548e+20  8.96017617e-26  1.22864659e-10  
4.96176955e+20  8.95112161e-26  1.22740500e-10  
4.98028362e+20  8.94205996e-26  1.22616244e-10  
4.99879768e+20  8.93299130e-26  1.22491892e-10  
5.01731175e+20  8.92391570e-26  1.22367445e-10  
5.03582581e+20  8.91483324e-26  1.22242903e-10  
5.05433988e+20  8.90574399e-26  1.22118269e-10  
5.07285394e+20  8.89664805e-26  1.21993542e-10  
5.09136801e+20  8.88754547e-26  1.21868725e-10  
5.10988207e+20  8.87843636e-26  1.21743818e-10  
5.12839614e+20  8.86932077e-26  1.21618822e-10  
5.14691020e+20  8.86019880e-26  1.21493739e-10  
5.16542427e+20  8.85107053e-26  1.21368570e-10  
5.18393834e+20  8.84193603e-26  1.21243315e-10  
5.20245240e+20  8.83279539e-26  1.21117975e-10  
5.22096647e+20  8.82364870e-26  1.20992553e-10  
5.23948053e+20  8.81449602e-26  1.20867049e-10  
5.25799460e+20  8.80533745e-26  1.20741464e-10  
5.27650866e+20  8.79617308e-26  1.20615799e-10  
5.29502273e+20  8.78700297e-26  1.20490056e-10  
5.31353679e+20  8.77782722e-26  1.20364235e-10  
5.33205086e+20  8.76864591e-26  1.20238338e-10  
5.35056492e+20  8.75945913e-26  1.20112366e-10  
5.36907899e+20  8.75026696e-26  1.19986320e-10  
5.38759306e+20  8.74106949e-26  1.19860202e-10  
5.40610712e+20  8.73186679e-26  1.19734012e-10  
5.42462119e+20  8.72265897e-26  1.19607751e-10  
5.44313525e+20  8.71344609e-26  1.19481421e-10  
5.46164932e+20  8.70422826e-26  1.19355024e-10  
5.48016338e+20  8.69500554e-26  1.19228559e-10  
5.49867745e+20  8.68577804e-26  1.19102029e-10  
5.51719151e+20  8.67654584e-26  1.18975434e-10  
5.53570558e+20  8.66730902e-26  1.18848776e-10  
5.55421965e+20  8.65806768e-26  1.18722056e-10  
5.57273371e+20  8.64882189e-26  1.18595275e-10  
5.59124778e+20  8.63957175e-26  1.18468434e-10  
5.60976184e+20  8.63031734e-26  1.18341535e-10  
5.62827591e+20  8.62105875e-26  1.18214578e-10  
5.64678997e+20  8.61179607e-26  1.18087565e-10  
5.66530404e+20  8.60252939e-26  1.17960498e-10  
5.68381810e+20  8.59325879e-26  1.17833377e-10  
5.70233217e+20  8.58398435e-26  1.17706203e-10  
5.72084623e+20  8.57470618e-26  1.17578978e-10  
5.73936030e+20  8.56542435e-26  1.17451702e-10  
5.75787437e+20  8.55613896e-26  1.17324378e-10  
5.77638843e+20  8.54685009e-26  1.17197006e-10  
5.79490250e+20  8.53755783e-26  1.17069588e-10  
5.81341656e+20  8.52826226e-26  1.16942124e-10  
5.83193063e+20  8.51896348e-26  1.16814617e-10  
5.85044469e+20  8.50966157e-26  1.16687066e-10  
5.86895876e+20  8.50035663e-26  1.16559474e-10  
5.88747282e+20  8.49104873e-26  1.16431841e-10  
5.90598689e+20  8.48173797e-26  1.16304169e-10  
5.92450095e+20  8.47242443e-26  1.16176459e-10  
5.94301502e+20  8.46310820e-26  1.16048712e-10  
5.96152909e+20  8.45378937e-26  1.15920930e-10  
5.98004315e+20  8.44446803e-26  1.15793112e-10  
5.99855722e+20  8.43514426e-26  1.15665262e-10  
6.01707128e+20  8.42581815e-26  1.15537380e-10  
6.03558535e+20  8.41648979e-26  1.15409466e-10  
6.05409941e+20  8.40715926e-26  1.15281523e-10  
6.07261348e+20  8.39782666e-26  1.15153552e-10  
6.09112754e+20  8.38849206e-26  1.15025553e-10  
6.10964161e+20  8.37915556e-26  1.14897528e-10  
6.12815568e+20  8.36981724e-26  1.14769478e-10  
6.14666974e+20  8.36047719e-26  1.14641404e-10  
6.16518381e+20  8.35113549e-26  1.14513308e-10  
6.18369787e+20  8.34179223e-26  1.14385191e-10  
6.20221194e+20  8.33244750e-26  1.14257053e-10  
6.22072600e+20  8.32310138e-26  1.14128896e-10  
6.23924007e+20  8.31375396e-26  1.14000721e-10  
6.25775413e+20  8.30440532e-26  1.13872530e-10  
6.27626820e+20  8.29505556e-26  1.13744323e-10  
6.29478226e+20  8.28570474e-26  1.13616102e-10  
6.31329633e+20  8.27635296e-26  1.13487868e-10  
6.33181040e+20  8.26700031e-26  1.13359621e-10  
6.35032446e+20  8.25764686e-26  1.13231364e-10  
6.36883853e+20  8.24829270e-26  1.13103097e-10  
6.38735259e+20  8.23893792e-26  1.12974821e-10  
6.40586666e+20  8.22958260e-26  1.12846538e-10  
6.42438072e+20  8.22022682e-26  1.12718249e-10  
6.44289479e+20  8.21087067e-26  1.12589954e-10  
6.46140885e+20  8.20151423e-26  1.12461656e-10  
6.47992292e+20  8.19215758e-26  1.12333355e-10  
6.49843698e+20  8.18280081e-26  1.12205052e-10  
6.51695105e+20  8.17344399e-26  1.12076749e-10  
6.53546512e+20  8.16408722e-26  1.11948446e-10  
6.55397918e+20  8.15473056e-26  1.11820144e-10  
6.57249325e+20  8.14537411e-26  1.11691846e-10  
6.59100731e+20  8.13601795e-26  1.11563551e-10  
6.60952138e+20  8.12666215e-26  1.11435262e-10  
6.62803544e+20  8.11730679e-26  1.11306978e-10  
6.64654951e+20  8.10795197e-26  1.11178702e-10  
6.66506357e+20  8.09859775e-26  1.11050434e-10  
6.68357764e+20  8.08924422e-26  1.10922176e-10  
6.70209171e+20  8.07989146e-26  1.10793928e-10  
6.72060577e+20  8.07053954e-26  1.10665691e-10  
6.73911984e+20  8.06118856e-26  1.10537468e-10  
6.75763390e+20  8.05183857e-26  1.10409258e-10  
6.77614797e+20  8.04248967e-26  1.10281063e-10  
6.79466203e+20  8.03314194e-26  1.10152884e-10  
6.81317610e+20  8.02379544e-26  1.10024722e-10  
6.83169016e+20  8.01445026e-26  1.09896578e-10  
6.85020423e+20  8.00510648e-26  1.09768453e-10  
6.86871829e+20  7.99576416e-26  1.09640349e-10  
6.88723236e+20  7.98642340e-26  1.09512265e-10  
6.90574643e+20  7.97708426e-26  1.09384204e-10  
6.92426049e+20  7.96774683e-26  1.09256166e-10  
6.94277456e+20  7.95841117e-26  1.09128153e-10  
6.96128862e+20  7.94907736e-26  1.09000165e-10  
6.97980269e+20  7.93974549e-26  1.08872204e-10  
6.99831675e+20  7.93041562e-26  1.08744270e-10  
7.01683082e+20  7.92108782e-26  1.08616364e-10  
7.03534488e+20  7.91176218e-26  1.08488488e-10  
7.05385895e+20  7.90243876e-26  1.08360642e-10  
7.07237301e+20  7.89311764e-26  1.08232828e-10  
7.09088708e+20  7.88379890e-26  1.08105047e-10  
7.10940115e+20  7.87448260e-26  1.07977299e-10  
7.12791521e+20  7.86516882e-26  1.07849586e-10  
7.14642928e+20  7.85585762e-26  1.07721908e-10  
7.16494334e+20  7.84654909e-26  1.07594266e-10  
7.18345741e+20  7.83724330e-26  1.07466662e-10  
7.20197147e+20  7.82794030e-26  1.07339097e-10  
7.22048554e+20  7.81864019e-26  1.07211571e-10  
7.23899960e+20  7.80934302e-26  1.07084085e-10  
7.25751367e+20  7.80004887e-26  1.06956641e-10  
7.27602774e+20  7.79075780e-26  1.06829239e-10  
7.29454180e+20  7.78146989e-26  1.06701880e-10  
7.31305587e+20  7.77218520e-26  1.06574566e-10  
7.33156993e+20  7.76290380e-26  1.06447297e-10  
7.35008400e+20  7.75362577e-26  1.06320073e-10  
7.36859806e+20  7.74435117e-26  1.06192897e-10  
7.38711213e+20  7.73508006e-26  1.06065769e-10  
7.40562619e+20  7.72581252e-26  1.05938690e-10  
7.42414026e+20  7.71654861e-26  1.05811660e-10  
7.44265432e+20  7.70728839e-26  1.05684681e-10  
7.46116839e+20  7.69803194e-26  1.05557754e-10  
7.47968246e+20  7.68877933e-26  1.05430879e-10  
7.49819652e+20  7.67953060e-26  1.05304058e-10  
7.51671059e+20  7.67028584e-26  1.05177291e-10  
7.53522465e+20  7.66104510e-26  1.05050579e-10  
7.55373872e+20  7.65180845e-26  1.04923923e-10  
7.57225278e+20  7.64257596e-26  1.04797325e-10  
7.59076685e+20  7.63334768e-26  1.04670784e-10  
7.60928091e+20  7.62412369e-26  1.04544301e-10  
7.62779498e+20  7.61490403e-26  1.04417879e-10  
7.64630904e+20  7.60568879e-26  1.04291517e-10  
7.66482311e+20  7.59647801e-26  1.04165216e-10  
7.68333718e+20  7.58727176e-26  1.04038977e-10  
7.70185124e+20  7.57807010e-26  1.03912801e-10  
7.72036531e+20  7.56887310e-26  1.03786689e-10  
7.73887937e+20  7.55968081e-26  1.03660641e-10  
7.75739344e+20  7.55049329e-26  1.03534659e-10  
7.77590750e+20  7.54131061e-26  1.03408743e-10  
7.79442157e+20  7.53213282e-26  1.03282895e-10  
7.81293563e+20  7.52295998e-26  1.03157114e-10  
7.83144970e+20  7.51379215e-26  1.03031402e-10  
7.84996377e+20  7.50462940e-26  1.02905759e-10  
7.86847783e+20  7.49547177e-26  1.02780187e-10  
7.88699190e+20  7.48631932e-26  1.02654686e-10  
7.90550596e+20  7.47717212e-26  1.02529257e-10  
7.92402003e+20  7.46803022e-26  1.02403900e-10  
7.94253409e+20  7.45889368e-26  1.02278617e-10  
7.96104816e+20  7.44976255e-26  1.02153409e-10  
7.97956222e+20  7.44063688e-26  1.02028275e-10  
7.99807629e+20  7.43151675e-26  1.01903217e-10  
8.01659035e+20  7.42240219e-26  1.01778235e-10  
8.03510442e+20  7.41329326e-26  1.01653331e-10  
8.05361849e+20  7.40419003e-26  1.01528504e-10  
8.07213255e+20  7.39509254e-26  1.01403757e-10  
8.09064662e+20  7.38600084e-26  1.01279089e-10  
8.10916068e+20  7.37691499e-26  1.01154501e-10  
8.12767475e+20  7.36783505e-26  1.01029994e-10  
8.14618881e+20  7.35876106e-26  1.00905568e-10  
8.16470288e+20  7.34969308e-26  1.00781226e-10  
8.18321694e+20  7.34063115e-26  1.00656966e-10  
8.20173101e+20  7.33157534e-26  1.00532790e-10  
8.22024507e+20  7.32252569e-26  1.00408698e-10  
8.23875914e+20  7.31348225e-26  1.00284692e-10  
8.25727321e+20  7.30444508e-26  1.00160771e-10  
8.27578727e+20  7.29541421e-26  1.00036937e-10  
8.29430134e+20  7.28638971e-26  9.99131906e-11  
8.31281540e+20  7.27737163e-26  9.97895318e-11  
8.33132947e+20  7.26836000e-26  9.96659616e-11  
8.34984353e+20  7.25935488e-26  9.95424807e-11  
8.36835760e+20  7.25035632e-26  9.94190897e-11  
8.38687166e+20  7.24136436e-26  9.92957893e-11  
8.40538573e+20  7.23237906e-26  9.91725801e-11  
8.42389980e+20  7.22340046e-26  9.90494627e-11  
8.44241386e+20  7.21442860e-26  9.89264379e-11  
8.46092793e+20  7.20546353e-26  9.88035062e-11  
8.47944199e+20  7.19650531e-26  9.86806683e-11  
8.49795606e+20  7.18755397e-26  9.85579248e-11  
8.51647012e+20  7.17860956e-26  9.84352763e-11  
8.53498419e+20  7.16967212e-26  9.83127234e-11  
8.55349825e+20  7.16074170e-26  9.81902669e-11  
8.57201232e+20  7.15181835e-26  9.80679071e-11  
8.59052638e+20  7.14290210e-26  9.79456448e-11  
8.60904045e+20  7.13399301e-26  9.78234806e-11  
8.62755452e+20  7.12509111e-26  9.77014151e-11  
8.64606858e+20  7.11619645e-26  9.75794487e-11  
8.66458265e+20  7.10730906e-26  9.74575822e-11  
8.68309671e+20  7.09842900e-26  9.73358161e-11  
8.70161078e+20  7.08955630e-26  9.72141510e-11  
8.72012484e+20  7.08069101e-26  9.70925874e-11  
8.73863891e+20  7.07183316e-26  9.69711258e-11  
8.75715297e+20  7.06298280e-26  9.68497670e-11  
8.77566704e+20  7.05413996e-26  9.67285114e-11  
8.79418110e+20  7.04530469e-26  9.66073595e-11  
8.81269517e+20  7.03647703e-26  9.64863119e-11  
8.83120924e+20  7.02765702e-26  9.63653692e-11  
8.84972330e+20  7.01884469e-26  9.62445319e-11  
8.86823737e+20  7.01004009e-26  9.61238005e-11  
8.88675143e+20  7.00124324e-26  9.60031755e-11  
8.90526550e+20  6.99245420e-26  9.58826575e-11  
8.92377956e+20  6.98367300e-26  9.57622470e-11  
8.94229363e+20  6.97489967e-26  9.56419444e-11  
8.96080769e+20  6.96613425e-26  9.55217504e-11  
8.97932176e+20  6.95737679e-26  9.54016653e-11  
8.99783583e+20  6.94862730e-26  9.52816897e-11  
9.01634989e+20  6.93988584e-26  9.51618242e-11  
9.03486396e+20  6.93115244e-26  9.50420691e-11  
9.05337802e+20  6.92242713e-26  9.49224250e-11  
9.07189209e+20  6.91370994e-26  9.48028923e-11  
9.09040615e+20  6.90500092e-26  9.46834715e-11  
9.10892022e+20  6.89630010e-26  9.45641632e-11  
9.12743428e+20  6.88760750e-26  9.44449677e-11  
9.14594835e+20  6.87892317e-26  9.43258855e-11  
9.16446241e+20  6.87024714e-26  9.42069171e-11  
9.18297648e+20  6.86157944e-26  9.40880630e-11  
9.20149055e+20  6.85292010e-26  9.39693235e-11  
9.22000461e+20  6.84426916e-26  9.38506991e-11  
9.23851868e+20  6.83562664e-26  9.37321903e-11  
